alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.2256625890731812,0.013629441149532795,-1.483407974243164,223.58201599121094,303.7873229980469,123.04335021972656,0.7066837549209595,14.320178031921387,23.359560012817383,27.399574279785156,23.3603515625,4.497185707092285,0.06511477567255497,13,se3_log_map
1.2338244915008545,0.019058367237448692,-1.4917372465133667,225.06103515625,306.6880798339844,132.70175170898438,0.573120653629303,19.590604782104492,17.654953002929688,26.372129440307617,17.655933380126953,3.7840521335601807,0.040361384861171246,13,se3_log_map
1.233768105506897,0.021950995549559593,-1.4976986646652222,219.4894256591797,304.67462158203125,133.90504455566406,0.5458579063415527,21.954349517822266,22.204822540283203,31.225753784179688,22.205848693847656,4.619577407836914,0.047620232217013836,13,se3_log_map
1.2309688329696655,0.02271886169910431,-1.502373218536377,216.75970458984375,303.3761901855469,134.7013702392578,0.5141311883926392,22.86690902709961,24.919958114624023,33.821590423583984,24.92087173461914,5.078413009643555,0.039137802086770535,13,se3_log_map
1.2272588014602661,0.021888302639126778,-1.503424882888794,219.8954620361328,303.8922119140625,135.11199951171875,0.5350470542907715,22.243181228637695,22.671154022216797,31.76067543029785,22.67196273803711,4.713756084442139,0.04007661063224077,13,se3_log_map
1.222684621810913,0.02046644315123558,-1.503973126411438,224.05262756347656,304.4773864746094,135.0955810546875,0.5429750084877014,21.318714141845703,20.13067626953125,29.321184158325195,20.13155746459961,4.272491455078125,0.05890657100826502,13,se3_log_map
1.2167261838912964,0.018886646255850792,-1.503640055656433,227.76455688476562,305.011962890625,133.2480010986328,0.5735266804695129,20.270221710205078,18.30463409423828,27.311931610107422,18.305522918701172,3.9466521739959717,0.04353088699281216,13,se3_log_map
1.20973801612854,0.01783444732427597,-1.5037511587142944,230.65696716308594,305.3667297363281,129.35086059570312,0.6191616654396057,20.096933364868164,17.918413162231445,26.92501449584961,17.919395446777344,3.830777168273926,0.043563565239310265,13,se3_log_map
1.2031714916229248,0.017185160890221596,-1.5058623552322388,229.86692810058594,305.2726745605469,124.71488952636719,0.7396230697631836,21.29050064086914,19.689985275268555,28.99967384338379,19.691003799438477,4.089532852172852,0.04408135637640953,13,se3_log_map
1.197664499282837,0.016911180689930916,-1.505670189857483,228.26417541503906,305.4136047363281,120.28013610839844,0.6241980791091919,22.12959861755371,22.162017822265625,31.318912506103516,22.16301155090332,4.366273880004883,0.04406159743666649,13,se3_log_map
1.1947945356369019,0.017012016847729683,-1.5053155422210693,229.4706268310547,305.3564453125,118.96247100830078,0.6124927997589111,22.6965274810791,22.827178955078125,32.19025421142578,22.828290939331055,4.404019355773926,0.044450800865888596,13,se3_log_map
1.1936613321304321,0.01705392450094223,-1.5048184394836426,231.4468231201172,305.27532958984375,119.27178955078125,0.6374350190162659,22.837623596191406,22.52069854736328,32.0739631652832,22.52202606201172,4.331573963165283,0.04444866254925728,13,se3_log_map
1.194897174835205,0.01744099333882332,-1.5042800903320312,233.41839599609375,305.3981018066406,121.25679779052734,0.6703760027885437,22.507822036743164,21.221851348876953,30.934917449951172,21.22325897216797,4.143796443939209,0.04486373160034418,13,se3_log_map
