alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.1295796632766724,0.07316162437200546,-1.540664792060852,396.78045654296875,362.178955078125,100.01337432861328,0.6119130849838257,64.98727416992188,59.50950241088867,88.11768341064453,59.545562744140625,9.29616641998291,0.043323210440576077,13,se3_log_map
1.1215955018997192,0.06811771541833878,-1.532423973083496,395.22021484375,358.24664306640625,90.43881225585938,0.6134326457977295,64.32738494873047,66.23863983154297,92.33401489257812,66.27519989013672,9.935157775878906,0.04531375877559185,13,se3_log_map
1.1238301992416382,0.06645981967449188,-1.5271885395050049,397.8567810058594,358.7070617675781,90.67195129394531,0.6273574829101562,61.92857360839844,66.03589630126953,90.53114318847656,66.07119750976562,9.676168441772461,0.04508413374423981,13,se3_log_map
1.1274622678756714,0.06505443155765533,-1.5216079950332642,398.7105407714844,360.38018798828125,94.7073974609375,0.637669563293457,59.06565475463867,63.13688278198242,86.45818328857422,63.16920852661133,9.366090774536133,0.04430542141199112,13,se3_log_map
1.1287932395935059,0.06531831622123718,-1.513919472694397,396.2439880371094,361.5860595703125,97.87444305419922,0.647020697593689,57.21144485473633,60.628517150878906,83.36046600341797,60.65856170654297,9.358675003051758,0.044731926172971725,13,se3_log_map
1.1295692920684814,0.06483649462461472,-1.5062451362609863,394.3436279296875,362.4295654296875,99.86278533935547,0.6355755925178528,55.570011138916016,59.03462219238281,81.07473754882812,59.06287384033203,9.359877586364746,0.044775609858334064,13,se3_log_map
1.1293079853057861,0.06404539197683334,-1.4982739686965942,395.6207275390625,363.27215576171875,99.77529907226562,0.6447200775146484,54.4421501159668,58.391326904296875,79.83417510986328,58.4187126159668,9.114742279052734,0.04479655995965004,13,se3_log_map
1.128144383430481,0.06229632347822189,-1.490531325340271,398.2426452636719,364.03387451171875,98.40309143066406,0.6546483635902405,53.693756103515625,58.447288513183594,79.36689758300781,58.47422409057617,8.770591735839844,0.04462264385074377,13,se3_log_map
1.1258264780044556,0.06070643290877342,-1.483602523803711,399.2440490722656,364.4361572265625,95.48869323730469,0.6680837869644165,53.80150604248047,59.21381759643555,80.00548553466797,59.24128723144531,8.589755058288574,0.04499154631048441,13,se3_log_map
1.1218112707138062,0.060864441096782684,-1.4801934957504272,398.39752197265625,364.6900329589844,91.17403411865234,0.6451482176780701,55.431678771972656,60.51419448852539,82.0648422241211,60.543643951416016,8.560159683227539,0.04563112277537584,13,se3_log_map
1.1215795278549194,0.06112098693847656,-1.4765126705169678,398.5508117675781,365.519287109375,90.8348388671875,0.6425026059150696,55.56089782714844,59.94343185424805,81.732666015625,59.972896575927734,8.405538558959961,0.045762269757688046,13,se3_log_map
1.1238555908203125,0.06140993908047676,-1.4722812175750732,399.24615478515625,366.9523620605469,93.76763916015625,0.6820257902145386,54.71537399291992,57.57182693481445,79.42472839355469,57.599517822265625,8.139017105102539,0.045308432541787624,13,se3_log_map
1.1265263557434082,0.0616404190659523,-1.4678702354431152,399.8770446777344,368.5887145996094,97.29163360595703,0.6658145785331726,53.79179000854492,54.891807556152344,76.85484313964844,54.91719055175781,7.84855842590332,0.046127029694616795,13,se3_log_map
