alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.591750144958496,-0.2379269003868103,-1.5726864337921143,211.02767944335938,394.6673583984375,270.2935791015625,0.582923173904419,40.25959014892578,42.96415710449219,58.87914276123047,42.9747428894043,7.678793430328369,0.041626108810305595,13,se3_log_map
1.6029529571533203,-0.2392393797636032,-1.572526454925537,218.6455078125,392.0659484863281,273.4517822265625,0.4268101453781128,36.111324310302734,42.89497375488281,56.07143783569336,42.90204620361328,7.209207534790039,0.04038060363382101,13,se3_log_map
1.6041194200515747,-0.2405824512243271,-1.5712083578109741,221.91720581054688,391.7980041503906,273.4638671875,0.3964402675628662,35.023216247558594,44.22312927246094,56.4119758605957,44.229713439941406,7.16464900970459,0.04084736667573452,13,se3_log_map
1.6084760427474976,-0.24100950360298157,-1.5737614631652832,223.99710083007812,391.2148742675781,274.1850280761719,0.3891049027442932,33.971290588378906,44.77069854736328,56.20021057128906,44.77620315551758,7.027917861938477,0.04383079335093498,13,se3_log_map
1.6098617315292358,-0.24174027144908905,-1.5762394666671753,223.60960388183594,390.3145751953125,275.4945068359375,0.3901978135108948,33.698387145996094,43.732666015625,55.2098503112793,43.73752212524414,6.882343769073486,0.04420637525618076,13,se3_log_map
1.6104832887649536,-0.24247217178344727,-1.577856421470642,222.0626983642578,389.5022277832031,276.7650146484375,0.39765748381614685,33.52095413208008,42.17338180541992,53.872520446777344,42.17779541015625,6.757984161376953,0.03986030165106058,13,se3_log_map
1.6106270551681519,-0.24374060332775116,-1.5813090801239014,221.10427856445312,388.41351318359375,278.5384521484375,0.40551504492759705,33.66609573364258,40.75366973876953,52.86083221435547,40.75749206542969,6.61067533493042,0.0411019641906023,13,se3_log_map
1.6110271215438843,-0.24456842243671417,-1.5869741439819336,216.9049835205078,387.9258728027344,279.40936279296875,0.42180389165878296,34.55186080932617,38.290443420410156,51.5750846862793,38.29405212402344,6.529088497161865,0.04048104863613844,13,se3_log_map
1.6111490726470947,-0.24532175064086914,-1.59304940700531,211.71939086914062,387.65325927734375,280.00799560546875,0.4811460077762604,35.871089935302734,36.00746154785156,50.825904846191406,36.011199951171875,6.486465930938721,0.040841259993612766,13,se3_log_map
1.6100480556488037,-0.24640139937400818,-1.5985093116760254,207.02980041503906,388.4741516113281,279.3228454589844,0.5549221038818359,37.44886779785156,35.448265075683594,51.56546401977539,35.45270919799805,6.626457214355469,0.040656707249581814,13,se3_log_map
1.6071351766586304,-0.24853017926216125,-1.6011707782745361,204.47732543945312,390.0256652832031,277.38446044921875,0.5301321744918823,38.481666564941406,36.474430084228516,53.020965576171875,36.479923248291016,6.88203763961792,0.040931676514446735,13,se3_log_map
1.6041280031204224,-0.25115227699279785,-1.6016496419906616,204.82188415527344,392.1642761230469,275.0311584472656,0.5232873558998108,38.79801559448242,38.7108154296875,54.80705642700195,38.717201232910156,7.229055404663086,0.04108854103833437,13,se3_log_map
1.6020663976669312,-0.2537987232208252,-1.6010596752166748,206.8209991455078,393.65826416015625,273.6929016113281,0.5353311896324158,38.534324645996094,40.60234832763672,55.97718048095703,40.609153747558594,7.482053279876709,0.041400221176445484,13,se3_log_map
1.6010643243789673,-0.2557169795036316,-1.5985486507415771,209.6556854248047,393.68939208984375,274.0589294433594,0.5612154603004456,37.51740264892578,41.20905303955078,55.729183197021484,41.21548843383789,7.518342971801758,0.040523272939026356,13,se3_log_map
1.600814938545227,-0.25686365365982056,-1.595125675201416,211.82138061523438,392.6927490234375,275.68408203125,0.5786207318305969,36.180206298828125,40.749900817871094,54.49368667602539,40.75559616088867,7.404608249664307,0.04138688091188669,13,se3_log_map
1.6010167598724365,-0.2574078440666199,-1.5907236337661743,212.39247131347656,390.89837646484375,277.8951416015625,0.581461489200592,34.58897399902344,39.1971321105957,52.27630615234375,39.202022552490234,7.157764911651611,0.04164081998169422,13,se3_log_map
1.6003718376159668,-0.2578218877315521,-1.5862981081008911,210.5773468017578,389.56658935546875,279.0525817871094,0.5972959399223328,33.42708206176758,37.39742660522461,50.159122467041016,37.40201950073242,6.958234786987305,0.04111668933182955,13,se3_log_map
1.598517894744873,-0.2588055431842804,-1.580837607383728,208.64784240722656,388.90087890625,279.0493469238281,0.5768452882766724,32.413597106933594,36.2265625,48.610748291015625,36.23127746582031,6.852119445800781,0.04271277133375406,13,se3_log_map
1.597097635269165,-0.26005855202674866,-1.5753750801086426,208.05592346191406,388.3141174316406,278.92193603515625,0.5650997161865234,31.349130630493164,35.50636672973633,47.36528396606445,35.5111083984375,6.756899356842041,0.041357554495334625,13,se3_log_map
1.595643162727356,-0.2615680396556854,-1.5695476531982422,208.87905883789062,387.6603698730469,278.896240234375,0.576404869556427,30.370485305786133,35.08367156982422,46.402915954589844,35.088340759277344,6.661966800689697,0.04218670539557934,13,se3_log_map
1.5937325954437256,-0.26351433992385864,-1.5629184246063232,211.62840270996094,386.92144775390625,278.95361328125,0.6179094910621643,29.61994743347168,35.22772979736328,46.02536392211914,35.23240280151367,6.5774922370910645,0.041678911074995995,13,se3_log_map
