alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.4928746223449707,0.08977831155061722,-1.736533522605896,242.90553283691406,354.8594970703125,190.5794677734375,0.5552847385406494,61.94292449951172,29.165132522583008,68.46554565429688,29.1830997467041,5.573141574859619,0.04214479587972164,13,se3_log_map
1.4944016933441162,0.09160027652978897,-1.725719928741455,253.49786376953125,353.26373291015625,192.35276794433594,0.5581234693527222,64.94256591796875,35.0067024230957,73.7767333984375,35.03013229370117,6.082544326782227,0.06259629689157009,13,se3_log_map
1.499059796333313,0.09519464522600174,-1.722773790359497,251.83554077148438,352.82806396484375,198.07748413085938,0.5531450510025024,65.1207275390625,31.038074493408203,72.13925170898438,31.057249069213867,5.871983528137207,0.04147308599203825,13,se3_log_map
1.5027706623077393,0.0993657112121582,-1.7249953746795654,245.8439483642578,353.3139953613281,199.82901000976562,0.5886043310165405,64.29344177246094,25.7932186126709,69.27436065673828,25.808561325073242,5.5488481521606445,0.04053693078458309,13,se3_log_map
1.505346417427063,0.1022743359208107,-1.7288696765899658,239.86502075195312,353.9942932128906,200.01983642578125,0.5424606800079346,63.09912109375,21.831575393676758,66.76912689208984,21.844846725463867,5.270867347717285,0.039932288229465485,13,se3_log_map
1.5048309564590454,0.10375546663999557,-1.731195330619812,238.74093627929688,354.6924743652344,198.42852783203125,0.5398235321044922,63.01836013793945,21.82347869873047,66.6901626586914,21.837305068969727,5.250402450561523,0.04062576498836279,13,se3_log_map
1.50257408618927,0.10405249893665314,-1.7330405712127686,239.93470764160156,355.54547119140625,196.11492919921875,0.5611448287963867,63.32371520996094,23.41267967224121,67.5133056640625,23.427959442138672,5.330687999725342,0.04202515073120594,13,se3_log_map
1.4986858367919922,0.103360615670681,-1.7335535287857056,242.89694213867188,356.92279052734375,192.26966857910156,0.6080013513565063,64.29335021972656,26.975862503051758,69.72325134277344,26.994020462036133,5.510795593261719,0.04293499421328306,13,se3_log_map
1.494876503944397,0.10194684565067291,-1.7328249216079712,248.2073974609375,357.58935546875,190.42576599121094,0.6222174763679504,65.41749572753906,31.06170654296875,72.41738891601562,31.083284378051758,5.782452583312988,0.04181994870305061,13,se3_log_map
1.4926892518997192,0.10151849687099457,-1.729994297027588,253.39259338378906,358.19793701171875,189.5479736328125,0.5704519748687744,66.85753631591797,34.87064743041992,75.40485382080078,34.89584732055664,6.028831481933594,0.0409887470304966,13,se3_log_map
1.4915952682495117,0.10170850157737732,-1.7285900115966797,256.52081298828125,358.6545715332031,189.63992309570312,0.5380469560623169,67.6917953491211,36.93359375,77.112060546875,36.960819244384766,6.164816856384277,0.041472407057881355,13,se3_log_map
1.4919648170471191,0.10303999483585358,-1.7281333208084106,257.156982421875,359.0931091308594,190.05450439453125,0.5296050310134888,68.05280303955078,37.04353713989258,77.48165893554688,37.071022033691406,6.172531604766846,0.04251668695360422,13,se3_log_map
1.4925497770309448,0.10492018610239029,-1.7286162376403809,256.9015808105469,359.5852355957031,190.3747100830078,0.5335820913314819,68.23335266113281,36.53534698486328,77.39910888671875,36.56258010864258,6.148307800292969,0.04274847637861967,13,se3_log_map
1.4936493635177612,0.10738171637058258,-1.7301586866378784,254.96905517578125,360.0028381347656,190.75119018554688,0.5603729486465454,68.1255874633789,34.7513313293457,76.47712707519531,34.77719497680664,6.054161071777344,0.0437677726149559,13,se3_log_map
1.495106816291809,0.1102004423737526,-1.732496976852417,251.7176971435547,360.4033203125,190.9022674560547,0.5967936515808105,67.82535552978516,32.206512451171875,75.08354187011719,32.23042297363281,5.917114734649658,0.0439666798338294,13,se3_log_map
1.497062087059021,0.11340083926916122,-1.7360408306121826,247.17489624023438,360.9465026855469,190.6127471923828,0.6412161588668823,67.2247085571289,29.275564193725586,73.32271575927734,29.297054290771484,5.74595308303833,0.042317685671150684,13,se3_log_map
1.4985692501068115,0.11604313552379608,-1.7396389245986938,243.0703582763672,361.4434509277344,190.2191925048828,0.6125601530075073,66.67263793945312,27.13210678100586,71.98188781738281,27.15155029296875,5.613217830657959,0.04335782490670681,13,se3_log_map
1.499359369277954,0.11792421340942383,-1.7426095008850098,240.78086853027344,361.9391784667969,189.67918395996094,0.5798662900924683,66.32658386230469,26.368913650512695,71.37601470947266,26.387256622314453,5.561057090759277,0.04299008380621672,13,se3_log_map
1.4999204874038696,0.11940906941890717,-1.7445282936096191,239.5373992919922,362.3768310546875,189.20372009277344,0.5626662969589233,66.2045669555664,26.160402297973633,71.18575286865234,26.178232192993164,5.545429229736328,0.0446395268663764,13,se3_log_map
1.4995688199996948,0.11980308592319489,-1.7447937726974487,240.42724609375,362.62799072265625,189.1349639892578,0.5742335319519043,66.39472961425781,26.53072166442871,71.49922943115234,26.54904556274414,5.58525276184082,0.044686585664749146,13,se3_log_map
1.498679518699646,0.11945625394582748,-1.7438545227050781,242.85723876953125,362.75787353515625,189.27554321289062,0.6100648045539856,66.78125762939453,27.505599975585938,72.22391510009766,27.525184631347656,5.66901969909668,0.042990115471184254,13,se3_log_map
1.497554898262024,0.11874527484178543,-1.7426056861877441,246.09291076660156,362.7948913574219,189.5446319580078,0.6449581980705261,67.19994354248047,29.03264808654785,73.20332336425781,29.053871154785156,5.782430171966553,0.04376544430851936,13,se3_log_map
1.4960304498672485,0.1178443431854248,-1.741342306137085,249.62594604492188,363.047607421875,189.18321228027344,0.6269824504852295,67.70386505126953,31.448232650756836,74.6512222290039,31.471601486206055,5.938065528869629,0.04328127484768629,13,se3_log_map
1.4948478937149048,0.11726903170347214,-1.741404414176941,251.72840881347656,363.2872009277344,188.62591552734375,0.6067897081375122,67.8996353149414,33.21495056152344,75.58831787109375,33.239768981933594,6.051514625549316,0.04531374201178551,13,se3_log_map
1.4943532943725586,0.11728289723396301,-1.7428079843521118,251.99864196777344,363.6543273925781,187.78330993652344,0.6044638752937317,67.74726104736328,33.95211410522461,75.77886962890625,33.977325439453125,6.097380638122559,0.042921414598822594,13,se3_log_map
1.49474036693573,0.11803804337978363,-1.7451351881027222,250.7405548095703,364.003662109375,187.18203735351562,0.6188386082649231,67.3387222290039,33.52130126953125,75.22088623046875,33.54585266113281,6.069660663604736,0.043309882283210754,13,se3_log_map
1.4957104921340942,0.11928021162748337,-1.7480188608169556,248.4608612060547,364.25592041015625,186.97154235839844,0.6400156021118164,66.79872131347656,32.23320388793945,74.16905212402344,32.25632858276367,5.988664150238037,0.044049983844161034,13,se3_log_map
1.4969128370285034,0.12072537839412689,-1.751283884048462,245.663818359375,364.5265808105469,186.7869873046875,0.6408227682113647,66.2117691040039,30.7581787109375,73.00728607177734,30.779537200927734,5.891083717346191,0.043835053220391273,13,se3_log_map
1.4982761144638062,0.12185993790626526,-1.7539817094802856,243.8250274658203,364.4905700683594,187.4342498779297,0.6171491146087646,65.62092590332031,29.261037826538086,71.84925079345703,29.280872344970703,5.794153690338135,0.04452207498252392,13,se3_log_map
1.4996803998947144,0.12254102528095245,-1.7554343938827515,243.3352813720703,364.2093811035156,188.73829650878906,0.6205499172210693,65.12117004394531,27.94306182861328,70.86311340332031,27.961915969848633,5.71337890625,0.04297247156500816,13,se3_log_map
1.5004838705062866,0.12259824573993683,-1.7567765712738037,243.67808532714844,363.879150390625,190.0410919189453,0.6232153177261353,64.62769317626953,27.08225440979004,70.0727310180664,27.100444793701172,5.662981033325195,0.04315641988068819,13,se3_log_map
1.5003527402877808,0.12200329452753067,-1.7573580741882324,245.2875213623047,363.6716003417969,190.79080200195312,0.6347125768661499,64.35005950927734,27.416677474975586,69.94715118408203,27.435117721557617,5.684332847595215,0.04325652867555618,13,se3_log_map
1.499377965927124,0.12098624557256699,-1.7580296993255615,247.33285522460938,363.8024597167969,190.39898681640625,0.6363235712051392,64.18856811523438,28.944120407104492,70.41260528564453,28.963504791259766,5.769989490509033,0.043578932993113995,13,se3_log_map
1.4981073141098022,0.12006270885467529,-1.7594890594482422,248.57020568847656,364.2408142089844,188.8419952392578,0.6421664953231812,64.03158569335938,30.846908569335938,71.0744400024414,30.867403030395508,5.876648426055908,0.043560171499848366,13,se3_log_map
