alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.6533606052398682,-0.030103342607617378,-1.4339206218719482,226.12167358398438,344.3264465332031,139.38986206054688,0.6207605004310608,41.81929397583008,24.318832397460938,48.376224517822266,24.325529098510742,4.431427955627441,0.038512228056788445,13,se3_log_map
1.651341199874878,-0.031518641859292984,-1.4445602893829346,233.1301727294922,352.1590881347656,132.35260009765625,0.52003014087677,40.81645965576172,29.72551918029785,50.49346160888672,29.733366012573242,4.275259494781494,0.03859301283955574,13,se3_log_map
1.6570953130722046,-0.026730379089713097,-1.4512759447097778,226.93756103515625,354.21435546875,128.8253936767578,0.5461750626564026,38.057437896728516,26.450565338134766,46.34653091430664,26.45611000061035,3.824002742767334,0.0379370404407382,13,se3_log_map
1.6632826328277588,-0.021418211981654167,-1.4567574262619019,221.69691467285156,354.09454345703125,128.38978576660156,0.5517852306365967,35.774478912353516,23.326807022094727,42.707767486572266,23.330860137939453,3.5148048400878906,0.03862539678812027,13,se3_log_map
1.6695910692214966,-0.015942085534334183,-1.4627459049224854,218.6288299560547,353.53863525390625,129.7110137939453,0.547976016998291,34.02177429199219,20.683265686035156,39.81555938720703,20.686555862426758,3.3208982944488525,0.036816964857280254,13,se3_log_map
1.6763231754302979,-0.012068592943251133,-1.4669817686080933,218.136962890625,353.8565368652344,130.93331909179688,0.5814924240112305,32.286720275878906,19.351049423217773,37.64167404174805,19.35403823852539,3.1841790676116943,0.03797874413430691,13,se3_log_map
1.68407142162323,-0.010181632824242115,-1.4688794612884521,220.05374145507812,354.09869384765625,133.115234375,0.7001908421516418,29.95265769958496,18.7484188079834,35.336456298828125,18.751176834106445,3.0757999420166016,0.03770569432526827,13,se3_log_map
1.6919106245040894,-0.008868512697517872,-1.4692978858947754,220.112060546875,353.59259033203125,136.4575958251953,0.578575611114502,27.74578285217285,16.696701049804688,32.382225036621094,16.698780059814453,2.8972396850585938,0.03765228018164635,13,se3_log_map
1.6949845552444458,-0.009050880558788776,-1.468257188796997,218.367431640625,353.83782958984375,136.39698791503906,0.6087977290153503,26.693294525146484,15.425268173217773,30.829710006713867,15.42707633972168,2.7492668628692627,0.03777580056339502,13,se3_log_map
1.6949914693832397,-0.009426256641745567,-1.4677317142486572,215.71607971191406,354.08538818359375,134.30113220214844,0.709822416305542,26.53415870666504,15.304747581481934,30.631633758544922,15.306558609008789,2.689364433288574,0.03778480272740126,13,se3_log_map
1.6960704326629639,-0.010657988488674164,-1.465448021888733,215.58705139160156,354.994140625,131.96200561523438,0.6903801560401917,25.717695236206055,16.962995529174805,30.808168411254883,16.964801788330078,2.6731138229370117,0.03803572058677673,13,se3_log_map
1.6995373964309692,-0.011539566330611706,-1.4633461236953735,215.9062957763672,355.55609130859375,131.58387756347656,0.6768851280212402,24.3966064453125,17.32459259033203,29.92216682434082,17.326297760009766,2.597658395767212,0.03836733102798462,13,se3_log_map
1.7040259838104248,-0.011463477276265621,-1.4621577262878418,214.65843200683594,355.40185546875,133.33201599121094,0.722464382648468,23.301084518432617,15.270025253295898,27.858829498291016,15.271422386169434,2.4318594932556152,0.038695442490279675,13,se3_log_map
1.7085614204406738,-0.010898628272116184,-1.4619219303131104,211.79074096679688,354.72918701171875,135.59429931640625,0.7034198045730591,22.554868698120117,12.34675407409668,25.713119506835938,12.34784984588623,2.256507635116577,0.03894692286849022,13,se3_log_map
1.7121185064315796,-0.011539596132934093,-1.4603480100631714,211.2985076904297,354.92584228515625,136.34661865234375,0.6992720365524292,21.720863342285156,11.458654403686523,24.558029174804688,11.459574699401855,2.1494126319885254,0.03929383400827646,13,se3_log_map
1.7139554023742676,-0.012918953783810139,-1.4584078788757324,211.330322265625,355.74884033203125,135.27200317382812,0.7385283708572388,20.97759246826172,12.215076446533203,24.27483367919922,12.216009140014648,2.086329221725464,0.0394600173458457,13,se3_log_map
1.7150065898895264,-0.014708840288221836,-1.4572453498840332,210.9307098388672,356.5973815917969,133.387939453125,0.726809024810791,20.128520965576172,13.733588218688965,24.367374420166016,13.734532356262207,2.0549373626708984,0.03979463782161474,13,se3_log_map
1.7172704935073853,-0.015876006335020065,-1.4570789337158203,209.8765411376953,356.8224792480469,133.1253662109375,0.7118819355964661,19.310089111328125,13.762746810913086,23.71271514892578,13.763627052307129,1.9870023727416992,0.03982361871749163,13,se3_log_map
1.7208441495895386,-0.016352638602256775,-1.4574062824249268,208.7278289794922,356.6596374511719,134.45652770996094,0.7371364235877991,18.700223922729492,12.355157852172852,22.413129806518555,12.355905532836914,1.8829394578933716,0.03995148278772831,13,se3_log_map
1.7253376245498657,-0.01724710315465927,-1.4578866958618164,208.526123046875,356.70184326171875,136.54791259765625,0.738934338092804,18.01671600341797,10.281291007995605,20.743844985961914,10.281899452209473,1.7433526515960693,0.041345913894474506,13,se3_log_map
1.7285418510437012,-0.018344327807426453,-1.4593201875686646,207.34056091308594,356.4849548339844,137.9566650390625,0.7158472537994385,17.324710845947266,8.951022148132324,19.500423431396484,8.951520919799805,1.6517739295959473,0.04087927658110857,13,se3_log_map
1.7295325994491577,-0.019877251237630844,-1.4602947235107422,206.41482543945312,356.57080078125,137.38671875,0.7362225651741028,16.49176788330078,9.581178665161133,19.07295036315918,9.581652641296387,1.627091884613037,0.04058974515646696,13,se3_log_map
